Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
300707,CIRCLE K 2708530,35319 US 19 N,,Palm Harbor,FL,34684,1930,PINELLAS,Convenience Store,28.092932,-82.739395,,,-9210507.319943525,3260695.449033661
338908,Walmart Supercenter 5055,9885 Collier Blvd,,Naples,FL,34114,2638,COLLIER,Super Store,26.148932,-81.686852,,,-9093338.769145502,3017538.532753345
300736,Winn Dixie 0182,3551 N Ponce de Leon Blvd,,St Augustine,FL,32084,1202,ST JOHNS,Supermarket,29.925406,-81.326035,,,-9053172.804435944,3493965.0793994614
301958,Walgreens 3389,3529 E Silver Springs Blvd,,Ocala,FL,34470,6403,MARION,Other,29.197414,-82.087311,,,-9137917.661109084,3400796.488270795
336708,DOLLAR GENERAL  6215,7726 Highway 77,,Southport,FL,32409,1577,BAY,Other,30.290623,-85.641502,,,-9533568.39341112,3540961.6881733057
339047,Walmart Supercenter 1349,3306 N University Dr,,Sunrise,FL,33351,6720,BROWARD,Super Store,26.167139,-80.256371,,,-8934098.352636049,3019796.5939881927
323833,CVS Pharmacy 3642,7030 S Jog Rd,,Lake Worth,FL,33467,7607,PALM BEACH,Other,26.571598,-80.146011,,,-8921813.133632103,3070049.7803945625
323888,PUBLIX 0340,9100 S US Highway 1,,Port Saint Lucie,FL,34952,3406,ST LUCIE,Supermarket,27.302868,-80.30674,,,-8939705.404067814,3161362.3296514153
324246,Bella Vista Enterprises Inc/Ideal Food Basket,2750 Davie Blvd,,Ft Lauderdale,FL,33312,2927,BROWARD,Super Store,26.106287,-80.178719,,,-8925454.171536969,3012251.009894861
324403,FAMILY BUDGET SUPERMARKET,2319 NE 5th Ave,,Pompano Beach,FL,33064,5501,BROWARD,Supermarket,26.25989,-80.115982,,,-8918470.320643071,3031305.201649943
324630,CVS Pharmacy 5231,7563 SE Maricamp Rd,,Ocala,FL,34472,2112,MARION,Other,29.118002,-82.027,,,-9131203.871299852,3390673.6355129103
324720,CVS Pharmacy 2849,1698 S Palm Ave,,Pembroke Pines,FL,33025,5587,BROWARD,Other,25.993837,-80.279366,,,-8936658.144326838,2998317.6495545595
452965,CVS Pharmacy 5160,3904 NW 13th St,,Gainesville,FL,32609,1937,ALACHUA,Other,29.68931,-82.339111,,,-9165947.90889083,3463675.7304276256
266252,CIRCLE K 2707435,3416 Handy Rd,,Tampa,FL,33618,4608,HILLSBOROUGH,Convenience Store,28.074827,-82.505592,,,-9184480.489037585,3258411.0420879484
265055,CIRCLE K 2707008,116 N Charleston Ave,,Fort Meade,FL,33841,2820,POLK,Convenience Store,27.754061,-81.801453,,,-9106096.0941099,3218001.7442931677
396779,PUBLIX 1708,5050 Champion Blvd,,Boca Raton,FL,33496,    ,PALM BEACH,Supermarket,26.411793,-80.123795,,,-8919340.059824638,3050173.311962679
454357,CIRCLE K 2707153,CR SR 39/CENTRAL AVE,,CRYSTAL SPRINGS,FL,33527,    ,HILLSBOROUGH,Convenience Store,27.996414,-82.212929,,,-9151901.392903553,3248521.6846162057
396791,PUBLIX 0180,7745 Lake Worth Rd,,Lake Worth,FL,33467,2536,PALM BEACH,Supermarket,26.617617,-80.169106,,,-8924384.057271972,3075778.736582757
339238,Super Choice Foods,610 W Memorial Blvd,,Lakeland,FL,33815,1460,POLK,Super Store,28.054844,-81.963394,,,-9124123.283768455,3255890.124556439
453270,DOLLAR GENERAL 3478,5007 N Davis Hwy,Ste 6,Pensacola,FL,32503,2303,ESCAMBIA,Other,30.471027,-87.225021,,,-9709844.922152594,3564240.802318966
453501,WINN DIXIE  710,14134 US Highway 19,,Hudson,FL,34667,1167,PASCO,Supermarket,28.362661,-82.694359,,,-9205493.93535616,3294774.465559045
1584178,DOLLARTREE 8092,1072 Clearlake Rd,,Cocoa,FL,32922,6384,BREVARD,Other,28.372072,-80.753548,,,-8989443.843110176,3295965.060761117
397825,CVS Pharmacy 4266,100 US Highway 41 Byp N,,Venice,FL,34285,6031,SARASOTA,Other,27.100611,-82.433472,,,-9176452.127361575,3136047.3971739775
265071,MEGA SUPERMARKET,4407 N Nebraska Ave,,Tampa,FL,33603,4146,HILLSBOROUGH,Supermarket,27.985601,-82.451118,,,-9178416.471096111,3247158.526440384
265076,CVS Pharmacy 5785,1209 Del Prado Blvd S,,Cape Coral,FL,33990,3643,LEE,Other,26.630159,-81.940781,,,-9121606.016123146,3077340.503753091
324934,Walgreens 4003,3015 S University Dr,,Davie,FL,33328,2013,BROWARD,Other,26.083338,-80.251068,,,-8933508.025376372,3009406.378179109
266357,Winn Dixie 203,1055 HALLANDALE BCH BLVD,,HALLANDALE BCH,FL,33009,    ,BROWARD,Supermarket,25.984898,-80.163902,,,-8923804.750641884,2997210.6163088973
396902,CIRCLE K 2707443,10039 E Broadway Ave,,Tampa,FL,33619,7729,HILLSBOROUGH,Convenience Store,27.972521,-82.335579,,,-9165554.728449348,3245509.757959106
326096,Walmart STORE  1996,2551 E Hallandale Beach Blvd,,Hallandale Beach,FL,33009,4818,BROWARD,Super Store,25.986399,-80.123985,,,-8919361.210527891,2997396.498882374
339386,WINN DIXIE 2325,100 Canaveral Plaza Blvd,,Cocoa Beach,FL,32931,3520,BREVARD,Supermarket,28.356266,-80.609619,,,-8973421.740119789,3293965.487835769
396933,PUBLIX 0851,7050 Seminole Pratt Whitney Rd,,Loxahatchee,FL,33470,3474,PALM BEACH,Supermarket,26.779976,-80.294563,,,-8938349.866628423,3096009.448708922
397926,Walmart Supercenter 0994,8745 State Road 54,,New Port Richey,FL,34655,3006,PASCO,Super Store,28.206068,-82.668823,,,-9202651.280839263,3274979.179325328
326172,PUBLIX  0740,4791 Estero Blvd,,Fort Myers Beach,FL,33931,3923,LEE,Supermarket,26.436308,-81.920738,,,-9119374.839569176,3053220.683306512
266509,CIRCLE K 2707149,11401 US Highway 301 S,,Riverview,FL,33578,6124,HILLSBOROUGH,Convenience Store,27.834816,-82.328789,,,-9164798.869106863,3228163.7835977348
266558,Walgreens 748,12295 Biscayne Blvd,,North Miami,FL,33181,2713,MIAMI DADE,Other,25.889282,-80.163666,,,-8923778.479242058,2985374.49469721
323045,WALGREEN 03597,3700 34th St N,,St Petersburg,FL,33713,1521,PINELLAS,Other,27.805571,-82.679642,,,-9203855.646410156,3224482.7821740545
323083,PUBLIX 0024,10201 HAMMOCKS BLVD BOX 111,,MIAMI,FL,33196,    ,MIAMI DADE,Supermarket,25.672722,-80.444069,,,-8954992.798418963,2958602.3019033335
323260,PUBLIX  0054,311 SW 7th St,,Miami,FL,33130,2917,MIAMI DADE,Supermarket,25.767227,-80.19928,,,-8927743.011587169,2970279.4571255404
323475,Circle K 2722777,1777 S Highway 17,,Pomona Park,FL,32181,2201,PUTNAM,Convenience Store,29.496168,-81.593971,,,-9082999.30352113,3438949.9528127145
323516,Walmart Supercenter 1874,2931 S McCall Rd,,Englewood,FL,34224,8607,CHARLOTTE,Super Store,26.934393,-82.31044,,,-9162756.267770298,3115277.409847474
323633,PUBLIX  0010,8341 W Flagler St,,Miami,FL,33144,2029,MIAMI DADE,Supermarket,25.769817,-80.331039,,,-8942410.3563746,2970599.6114759403
325021,CVS Pharmacy 5025,1875 Capital Cir NE,,Tallahassee,FL,32308,4598,LEON,Other,30.470192,-84.230965,,,-9376548.132826049,3564132.9557954893
326262,DOLLAR GENERAL 8551,10247 Highway 98 W,,Destin,FL,32550,    ,WALTON,Other,30.376329,-86.346405,,,-9612037.836429771,3552015.729270514
264356,CIRCLE K 2707440,437 Ocoee Apopka Rd,,Ocoee,FL,34761,    ,ORANGE,Convenience Store,28.576279,-81.55069,,,-9078181.284640107,3321825.593767453
264368,CVS Pharmacy 3818,21200 Saint Andrews Blvd,,Boca Raton,FL,33433,2435,PALM BEACH,Other,26.36224,-80.13739,,,-8920853.448301973,3044015.5333845555
264476,Walmart SUPERSTORE 988,1575 Land O Lakes Blvd,,Lutz,FL,33549,2930,PASCO,Super Store,28.180531,-82.465561,,,-9180024.25850164,3271753.7435919927
264839,CIRCLE K 2705178,2009 W Pensacola St,,Tallahassee,FL,32304,3101,LEON,Convenience Store,30.440582,-84.317276,,,-9386156.229395907,3560309.1993370415
264954,PUBLIX  0532,939 W Brandon Blvd,,Brandon,FL,33511,4905,HILLSBOROUGH,Supermarket,27.937567,-82.297256,,,-9161288.631603679,3241104.6945688124
395978,Ez Deli Store ,8490 Pensacola Blvd,,Pensacola,FL,32534,3300,ESCAMBIA,Convenience Store,30.519829,-87.27243,,,-9715122.467891613,3570545.5549823595
326363,PUBLIX  1048,1501 Meeting Pl,,Orlando,FL,32814,6602,ORANGE,Supermarket,28.566544,-81.327827,,,-9053372.288963446,3320591.6283286912
325151,Walmart S/C  857,3653 S Orlando Dr,,Sanford,FL,32773,5611,SEMINOLE,Super Store,28.761137,-81.284996,,,-9048604.36385328,3345279.1131223533
454744,CIRCLE K 2707436,4950 Babcock St NE,,Palm Bay,FL,32905,2812,BREVARD,Convenience Store,28.027391,-80.622101,,,-8974811.230003871,3252427.607195614
454759,DOLLAR GENERAL 3476,387 W Nelson Ave,B,DEFUNIAK SPRING,FL,32433,1462,WALTON,Other,30.724567,-86.126106,,,-9587514.263927503,3597030.3492365666
397194,PUBLIX 0843,12900 Trade Way Four,,Bonita Springs,FL,34135,6983,LEE,Supermarket,26.330597,-81.740341,,,-9099293.137388542,3040084.749011373
397209,Walmart Supercenter 1173,8808 Beach Blvd,,Jacksonville,FL,32216,4621,DUVAL,Super Store,30.286722,-81.562653,,,-9079512.999708466,3540458.78173732
325362,La Ranchera Meat Market,181 SW 6th St,,Pompano Beach,FL,33060,7917,BROWARD,Grocery Store,26.222614,-80.126129,,,-8919599.87951615,3026678.867398872
454979,WINN DIXIE  2273,1750 Sunshadow Dr,Ste 100,Casselberry,FL,32707,9049,SEMINOLE,Supermarket,28.697317,-81.321419,,,-9052658.953666443,3337177.389199707
397413,Jiffy 2948,607 S Main St,,Chiefland,FL,32626,0228,LEVY,Convenience Store,29.472286,-82.858505,,,-9223766.58449191,3435895.8931719316
397506,PUBLIX  630,14371 Spring Hill Dr,,Spring Hill,FL,34609,8199,HERNANDO,Supermarket,28.479795,-82.485565,,,-9182251.093595468,3309600.7436780343
455130,Riverside Seafood Market,6501 N 40th St,,Tampa,FL,33610,1701,HILLSBOROUGH,Other,28.007317,-82.413857,,,-9174268.595549664,3249896.327271848
396386,PUBLIX  0331,4606 S Kirkman Rd,,Orlando,FL,32811,2891,ORANGE,Supermarket,28.495304,-81.459152,,,-9067991.321091872,3311565.03219097
326945,PUBLIX 0755,4265 TAMIAMI TRL,,PT CHARLOTTE,FL,33980,    ,CHARLOTTE,Supermarket,26.967062,-82.078247,,,-9136908.661244536,3119357.183622474
266076,WINN DIXIE 0271,1491 S Dixie Hwy,,Lantana,FL,33462,5413,PALM BEACH,Supermarket,26.573391,-80.054092,,,-8911580.757357875,3070272.9498334355
327019,Winn Dixie 2247,1260 Palm Coast Pkwy NW,,Palm Coast,FL,32137,4738,FLAGLER,Supermarket,29.553474,-81.23278,,,-9042791.705322018,3446281.253947984
325914,Best Value Foods,607 E Canal St,,Mulberry,FL,33860,2511,POLK,Convenience Store,27.894814,-81.968338,,,-9124673.647330938,3235718.702445004
357757,DOLLAR GENERAL  7891,1111 W Silver Springs Blvd,,Ocala,FL,34475,6464,MARION,Other,29.186508,-82.148369,,,-9144714.60657794,3399405.8083683127
357856,Tom Thumb 900019,7935 Pine Forest Rd,,Pensacola,FL,32526,8771,ESCAMBIA,Convenience Store,30.518229,-87.313019,,,-9719640.81470342,3570338.8000876736
357871,WINN DIXIE 0028,729 W Base St,,Madison,FL,32340,1461,MADISON,Supermarket,30.471317,-83.424957,,,-9286823.732690744,3564278.2582141305
358512,PUBLIX  0227,540 S Hunt Club Blvd,,Apopka,FL,32703,4960,SEMINOLE,Supermarket,28.671127,-81.449745,,,-9066944.13864198,3333854.0911535365
322777,Circle K 2722111,6004 US Highway 1,,Mims,FL,32754,5813,BREVARD,Convenience Store,28.765881,-80.877533,,,-9003245.79017618,3345881.544832226
371048,Walmart Supercenter 1408,4400 W Tennessee St,,Tallahassee,FL,32304,1029,LEON,Super Store,30.459469,-84.358063,,,-9390696.617466893,3562748.0819540448
371491,Winn Dixie 2271,1021 Lockwood Blvd,,Oviedo,FL,32765,6001,SEMINOLE,Supermarket,28.657331,-81.179153,,,-9036821.974989247,3332103.824995581
457982,CVS PHARMACY 3520,6202 N US Highway 41,,Apollo Beach,FL,33572,1801,HILLSBOROUGH,Other,27.769764,-82.391579,,,-9171788.619933771,3219977.1857262263
458076,CIRCLE K 2704110,2704 S Ferncreek Ave,,Orlando,FL,32806,5539,ORANGE,Convenience Store,28.51269,-81.359856,,,-9056937.740934063,3313767.3948504655
458147,Sunlight Produce,2708 S Chickasaw Trl,,Orlando,FL,32829,8550,ORANGE,Grocery Store,28.50963,-81.269035,,,-9046827.59346073,3313379.7445967216
458167,CIRCLE K 2701707,1190 Overseas Hwy,,Key West,FL,33040,5673,MONROE,Convenience Store,24.599251,-81.651894,,,-9089447.26238635,2826601.336814413
458265,Walmart Supercenter 759,1480 US Highway 17 N,,Wauchula,FL,33873,5006,HARDEE,Super Store,27.567436,-81.8153,,,-9107637.535098914,3194546.019029898
458357,PUBLIX 0032,4370 Thomasson Dr,,Naples,FL,34112,6725,COLLIER,Supermarket,26.106621,-81.751167,,,-9100498.28219587,3012292.414817204
458421,CVS PHARMACY 5126,11211 SW 152nd St,,Miami,FL,33157,1101,MIAMI DADE,Other,25.627798,-80.375282,,,-8947335.464605765,2953054.684729773
455523,TAN TIEN ORIENTAL MARKET,5266 W Colonial Dr,,Orlando,FL,32808,7619,ORANGE,Grocery Store,28.552301,-81.451736,,,-9067165.77574815,3318786.454452852
321462,WINN DIXIE  371,19167 S Dixie Hwy,,Cutler Bay,FL,33157,7714,MIAMI DADE,Supermarket,25.590094,-80.358543,,,-8945472.087649379,2948400.2681632857
321471,DOLLAR GENERAL 9764,108 N CENTER ST,,Pierson,FL,32180,    ,VOLUSIA,Other,29.24073,-81.462982,,,-9068417.674741609,3406321.3946183915
321727,WINN DIXIE  0051,6060 Fort Caroline Rd Ste 10,,Jacksonville,FL,32277,1890,DUVAL,Supermarket,30.366262,-81.596573,,,-9083288.956836175,3550716.823291066
321783,Walgreens 3173,9020 Biscayne Blvd,,Miami Shores,FL,33138,3222,MIAMI DADE,Other,25.857918,-80.184219,,,-8926066.428736333,2981494.0947479536
322096,DOLLAR GENERAL  7049,1498 S Highway 29,,Cantonment,FL,32533,8632,ESCAMBIA,Other,30.580982,-87.29789,,,-9717956.662127208,3578450.4099436486
322459,Walmart 767,2767 W US HIGHWAY 90,,LAKE CITY,FL,32055,    ,COLUMBIA,Super Store,30.181353,-82.677544,,,-9203622.09811847,3526882.445571516
320310,Star Mini Mart,2950 N Washington Blvd,,Sarasota,FL,34234,6250,SARASOTA,Convenience Store,27.361832,-82.530548,,,-9187258.578249821,3168751.0647459985
320317,Grocery Outlet 7710,4230C Lafayette St,,Marianna,FL,32446,8234,JACKSON,Super Store,30.781364,-85.243378,,,-9489249.43245854,3604387.529937617
372746,PUBLIX 0837,6525 Nova Dr,,Davie,FL,33317,7401,BROWARD,Supermarket,26.086533,-80.232033,,,-8931389.058869122,3009802.37935899
456910,Walgreens 2489,3007 Aventura Blvd,,Miami,FL,33180,3106,MIAMI DADE,Other,25.961676,-80.141045,,,-8921260.321040824,2994335.1257165708
499789,CIRCLE K 2704070,2173 N Hercules Ave,,Clearwater,FL,33763,2322,PINELLAS,Convenience Store,28.00069,-82.754814,,,-9212223.755172066,3249060.7831432167
500239,CIRCLE K 2705169,2849 Apalachee Pkwy,,Tallahassee,FL,32301,8048,LEON,Convenience Store,30.426985,-84.232124,,,-9376677.152115878,3558553.7081104913
500256,PUBLIX  0707,1910 N John Young Pkwy,,Kissimmee,FL,34741,3221,OSCEOLA,Supermarket,28.309622,-81.416122,,,-9063201.243403038,3288066.4202097803
319801,WALGREENS  3429,13705 Park Blvd,,Seminole,FL,33776,3402,PINELLAS,Other,27.843887,-82.828682,,,-9220446.703317985,3229305.7312072855
319809,OCEANIC TRADING INTERNATIONAL INC,1609 N Tampa St,,Tampa,FL,33602,2646,HILLSBOROUGH,Grocery Store,27.957342,-82.460899,,,-9179505.287035562,3243596.6555644623
320013,Circle K 2722577,1119 State Road 100,,Florahome,FL,32140,2959,PUTNAM,Convenience Store,29.732693,-81.882622,,,-9115131.785858098,3469236.0890476396
371878,WALGREENS  6071,38 Homestead Rd N,,Lehigh Acres,FL,33936,6646,LEE,Other,26.602072,-81.644516,,,-9088625.947183276,3073843.26465945
371966,WALGREEN'S  05657,101 Ariana St,,Lakeland,FL,33803,2159,POLK,Other,28.025948,-81.95723,,,-9123437.110427203,3252245.6328520556
320544,CVS Pharmacy 4430,44 Gulf Beach Hwy,,Pensacola,FL,32507,3618,ESCAMBIA,Other,30.387737,-87.279213,,,-9715877.547997663,3553487.8209778713
372063,GATE PETROLEUM 1189,640 Stockton St,,Jacksonville,FL,32204,3022,DUVAL,Convenience Store,30.319042,-81.690575,,,-9093753.211609723,3544625.9931388265
455893,CVS Pharmacy 5169,100 2nd Ave SE,,Jasper,FL,32052,6114,HAMILTON,Other,30.517979,-82.945831,,,-9233487.670344925,3570306.4949428225
372143,Walgreens 4648,11101 US Highway 441,,Tavares,FL,32778,4647,LAKE,Other,28.818659,-81.772125,,,-9102831.316083916,3352585.5730854203
372161,Winn-Dixie 0336,3850 N 46th Ave,,Hollywood,FL,33021,1725,BROWARD,Supermarket,26.044966,-80.19062,,,-8926778.984796898,3004651.241816142
320782,Walmart Supercenter 778,5001 Taylor Rd,,Punta Gorda,FL,33950,4722,CHARLOTTE,Super Store,26.894415,-82.010902,,,-9129411.85013706,3110286.4803987057
372197,PUBLIX 667,915 DOYLE ROAD,,DELTONA,FL,32725,    ,VOLUSIA,Supermarket,28.869253,-81.251663,,,-9044893.751266666,3359015.373050546
457601,LITTLE ASIA MARKET INC.,1756 N University Dr,,Pembroke Pines,FL,33024,3602,BROWARD,Grocery Store,26.024216,-80.248848,,,-8933260.89610681,3002080.5080152364
457889,Walgreens 3565,18590 S Dixie Hwy,,Cutler Bay,FL,33157,6818,MIAMI DADE,Other,25.596264,-80.355453,,,-8945128.110422827,2949161.8309470084
373006,Save-A-Lot 21578,1325 E Oak St,,Arcadia,FL,34266,8902,DESOTO,Supermarket,27.210186,-81.845695,,,-9111021.091021577,3149756.343984359
372292,CVS Pharmacy 3685,7790 Blanding Blvd,,Jacksonville,FL,32244,5114,DUVAL,Other,30.20483,-81.739655,,,-9099216.772217859,3529906.095385426
1578219,El Supremo Market & Taqueria Corp,162 San Marco Ave,Ste 1,Saint Augustine,FL,32084,3291,ST JOHNS,Grocery Store,29.90745,-81.319893,,,-9052489.08012349,3491658.9426123095
456155,DOLLAR GENERAL 8010,1027 W Orange Blossom Trl,,Apopka,FL,32712,3482,ORANGE,Other,28.684385,-81.530609,,,-9075945.877945486,3335536.319675649
1588123,DOLLARTREE 8099,500 State Rd. 16,,St Augustine,FL,32084,    ,ST JOHNS,Other,29.917068,-81.347023,,,-9055509.177908713,3492894.1561873835
456213,CVS Pharmacy 176,970 Cypress Gardens Blvd,,Winter Haven,FL,33880,4636,POLK,Other,28.003933,-81.71357,,,-9096313.003300516,3249469.660018888
320890,Walmart Supercenter 538,5700 NW 23rd St,,Gainesville,FL,32653,2084,ALACHUA,Super Store,29.710114,-82.356133,,,-9167842.789263114,3466341.8598842993
372395,Fletcher Supermarket,1502 E Fletcher Ave,,Tampa,FL,33612,3685,HILLSBOROUGH,Grocery Store,28.069248,-82.442551,,,-9177462.797018487,3257707.1867344095
372526,CVS Pharmacy 262,400 6th St NW,,Winter Haven,FL,33881,4062,POLK,Other,28.02639,-81.732887,,,-9098463.36190417,3252301.3724818905
321097,WALGREENS  6012,655 NW 57th Ave,,Miami,FL,33126,4814,MIAMI DADE,Other,25.777802,-80.288322,,,-8937655.121686384,2971586.695025838
372618,Circle K 2721063,2691 ORANGE BLOSSOM TR,,ZELLWOOD,FL,32798,3180,ORANGE,Convenience Store,28.717802,-81.590599,,,-9082623.934198176,3339777.3487451966
372658,WARD'S SUPERMARKET,515 NW 23rd Ave,,Gainesville,FL,32609,8527,ALACHUA,Super Store,29.673912,-82.329514,,,-9164879.575737689,3461702.760471743
372686,PUBLIX  0353,1491 Main St,,Dunedin,FL,34698,4612,PINELLAS,Supermarket,28.019428,-82.762276,,,-9213054.421212366,3251423.4368453724
373248,PUBLIX 0239,10155 W Oakland Park Blvd,,Sunrise,FL,33351,6918,BROWARD,Supermarket,26.170206,-80.287308,,,-8937542.243722718,3020177.002920203
456675,WALGREENS  05659,870 E Cervantes St,,Pensacola,FL,32501,3212,ESCAMBIA,Other,30.422956,-87.207657,,,-9707911.97051446,3558033.5760868117
373490,Walgreens 03459,2117 E Hillsborough Ave,,Tampa,FL,33610,    ,HILLSBOROUGH,Other,27.995529,-82.435471,,,-9176674.655023672,3248410.1105347266
373491,Circle K 2726289,744 S US Highway 17,,San Mateo,FL,32187,2312,PUTNAM,Convenience Store,29.592379,-81.602348,,,-9083931.826895507,3451260.838113814
412158,Walgreens 2082,15 S Ocean Blvd,,Pompano Beach,FL,33062,5606,BROWARD,Other,26.231218,-80.090981,,,-8915687.22205375,3027746.5804343154
359974,Walgreens 4449,2101 Sadler Rd,,Fernandina Beach,FL,32034,4452,NASSAU,Other,30.639982,-81.448547,,,-9066810.77789201,3586081.6874116566
1646633,DOLLARTREE 10152,3545 Universal Plz,,New Port Richey,FL,34652,6259,PASCO,Other,28.210428,-82.741615,,,-9210754.449213086,3275529.943594079
360141,Lakeview Market,1940 22nd Ave S,,Saint Petersburg,FL,33712,3156,PINELLAS,Convenience Store,27.74814,-82.659973,,,-9201666.10334574,3217256.9549441678
360167,PUBLIX 0502,5000 US Highway 17,Ste 11,Fleming Island,FL,32003,8223,CLAY,Supermarket,30.102785,-81.708572,,,-9095756.62848553,3516768.750764582
360528,Walgreens 3555,1880 N Belcher Rd,,Clearwater,FL,33765,1407,PINELLAS,Other,27.989199,-82.745804,,,-9211220.76656002,3247612.0988982352
360768,WALGREEN 04734,719 S State Road 19,,Palatka,FL,32177,3946,PUTNAM,Other,29.642071,-81.67585,,,-9092114.032107793,3457623.881031679
360900,PUBLIX 0293,13735 SW 152nd St,,Miami,FL,33177,1106,MIAMI DADE,Supermarket,25.626364,-80.415596,,,-8951823.198557608,2952877.6359751513
438026,Tom Thumb 900062,7331 Highway 29 N,,Molino,FL,32577,9299,ESCAMBIA,Convenience Store,30.731182,-87.349342,,,-9723684.272567503,3597886.9978938117
438070,COUNTRY EXPRESS,10455 Broad St,,Brooksville,FL,34601,4859,HERNANDO,Convenience Store,28.580284,-82.375633,,,-9170013.519333582,3322333.282963872
438106,Circle K 2726086,1500 N Singleton Ave,,Titusville,FL,32796,1648,BREVARD,Convenience Store,28.637156,-80.846191,,,-8999756.814695738,3329544.6846888126
438794,Walgreens 03318,11690 SW 72nd St,,Miami,FL,33173,2691,MIAMI DADE,Other,25.700535,-80.381348,,,-8948010.728636919,2962037.947630881
362115,Walmart Supercenter 1916,5571 W Hillsboro Blvd,,Coconut Creek,FL,33073,4376,BROWARD,Super Store,26.317656,-80.200134,,,-8927838.078432307,3038477.4904044378
440117,WINN-DIXIE  0290,680 N Federal Hwy,,Ft Lauderdale,FL,33304,4687,BROWARD,Supermarket,26.131205,-80.137405,,,-8920855.118094336,3015340.3403370325
362127,AKEL MARKET,504 NW 6th St,,Pompano Beach,FL,33060,5532,BROWARD,Convenience Store,26.236776,-80.12986,,,-8920015.2125363,3028436.342222151
439217,WINN DIXIE  199,703 Chaffee Rd S,,Jacksonville,FL,32221,1105,DUVAL,Supermarket,30.306671,-81.848518,,,-9111335.345944086,3543030.763634967
362129,WALGREENS  5690,866 Dunn Ave,,Jacksonville,FL,32218,4803,DUVAL,Other,30.429913,-81.65976,,,-9090322.90150093,3558931.7177580437
358720,CVS PHARMACY 3158,1895 N Congress Ave,,Boynton Beach,FL,33426,8203,PALM BEACH,Other,26.545366,-80.090874,,,-8915675.310868233,3066785.1596665876
441078,Circle K 2722207,12390 E Colonial Dr,,Orlando,FL,32826,4704,ORANGE,Convenience Store,28.565363,-81.194962,,,-9038581.824819198,3320441.9377697175
412549,CVS Pharmacy 5112,101 S Main St,,Belle Glade,FL,33430,3423,PALM BEACH,Other,26.685471,-80.667725,,,-8979890.070451824,3084230.165268574
358784,Circle K 2726186,5111 Baymeadows Rd,,Jacksonville,FL,32217,4803,DUVAL,Convenience Store,30.220688,-81.593567,,,-9082954.33044685,3531948.8870520843
361206,DOLLAR GENERAL 3013,6003 Dundee Rd,,Winter Haven,FL,33884,1193,POLK,Other,28.018827,-81.644051,,,-9088574.18362006,3251347.65103889
359607,WINN DIXIE 0671,1050 58th St N,,St Petersburg,FL,33710,6327,PINELLAS,Supermarket,27.782681,-82.712326,,,-9207494.012647243,3221602.361353101
440176,MERIDIAN FOOD MARKET,812 6th St,,Miami Beach,FL,33139,6320,MIAMI DADE,Other,25.775768,-80.136421,,,-8920745.579715395,2971335.2512828773
412682,CVS Pharmacy 2731,2200 Gulf to Bay Blvd,,Clearwater,FL,33765,4001,PINELLAS,Other,27.960648,-82.746094,,,-9211253.04921235,3244013.3080857317
441197,Walgreens 6486,1111 W Vine St,,Kissimmee,FL,34741,4168,OSCEOLA,Other,28.304607,-81.415199,,,-9063098.495513035,3287432.327150352
412696,DOLLAR GENERAL 6384,310 E State Road 434,,Winter Springs,FL,32708,2624,SEMINOLE,Other,28.6991,-81.302025,,,-9050500.023461998,3337403.6676271134
442441,VICTORIA GROCERY,1416 W 49th St,,Hialeah,FL,33012,3219,MIAMI DADE,Grocery Store,25.866478,-80.310852,,,-8940163.149813956,2982553.0482626357
362258,WALGREENS 4480,3770 Tampa Rd,,Oldsmar,FL,34677,6306,PINELLAS,Other,28.043613,-82.678421,,,-9203719.725311896,3254473.504705522
442467,CVS Pharmacy 3486,906 Blanding Blvd,,Orange Park,FL,32065,6206,CLAY,Other,30.140886,-81.769318,,,-9102518.84227326,3521672.3103687116
412818,Nick's Food Mart,1219 Lakeland Hills Blvd,,Lakeland,FL,33805,4657,POLK,Convenience Store,28.059431,-81.953224,,,-9122991.164547088,3256468.747409207
442481,CHIPLEY PACKING COMPANY,1008 Highway 277,,Chipley,FL,32428,5924,WASHINGTON,Specialty Store,30.760494,-85.575638,,,-9526236.446469512,3601683.6369812572
442515,The Butcher Shoppe Etc,802 SW Federal Hwy,,Stuart,FL,34994,2939,MARTIN,Specialty Store,27.191992,-80.25518,,,-8933965.771122513,3147479.157872617
362356,TWIN BROTHERS FOOD MART,2433 Lucerne Park Rd,,Winter Haven,FL,33881,1665,POLK,Convenience Store,28.048462,-81.723549,,,-9097423.860499142,3255085.1141634895
361350,Circle K 2722328,1940 SE 58TH AVE,,Ocala,FL,34471,    ,MARION,Convenience Store,29.168495,-82.053757,,,-9134182.446915008,3397109.202235094
437496,CIRCLE K 2707059,801 S 21ST ST,,DADE CITY,FL,33525,    ,PASCO,Convenience Store,28.359703,-82.204033,,,-9150911.094713455,3294400.2677720897
439548,Tom Thumb 900045,2648 Levy St,,Cottondale,FL,32431,3321,JACKSON,Convenience Store,30.792316,-85.377243,,,-9504151.216093581,3605806.693040431
439564,CIRCLE K 2707340,18620 E COLONIAL DR,,BITHLO,FL,32807,    ,ORANGE,Convenience Store,28.531996,-81.308884,,,-9051263.563849349,3316213.397973691
